icd_code_4;CLASS_GPEAS_EXT;fl_cg;id_age_group;age_group;redistribuir;cod_class;CLASS_GPEAS_v032025;CLASS_GPEAS_PRODUCAO
T290;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T291;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T292;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T293;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T294;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T295;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T296;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T297;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T30;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T300;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T301;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T302;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T303;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T304;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T305;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T306;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T307;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T31;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T310;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T311;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T312;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T313;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T314;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T315;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T316;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T317;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T318;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T319;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T32;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T320;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T321;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T322;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T323;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T324;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T325;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T326;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T327;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T328;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T329;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T33;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T330;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T331;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T332;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T333;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T334;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T335;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T336;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T337;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T338;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T339;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T34;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T340;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T341;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T342;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T343;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T344;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T345;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T346;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T347;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T348;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T349;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T35;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T350;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T351;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T352;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T353;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T354;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T355;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T356;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T357;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T36;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T360;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T361;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T362;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T363;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T364;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T365;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T366;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T367;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T368;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T369;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T37;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T370;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T371;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T372;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T373;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T374;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T375;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T378;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T379;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T38;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T380;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T381;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T382;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T383;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T384;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T385;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T386;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T387;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T388;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T389;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T39;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T390;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T391;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T392;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T393;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T394;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T398;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T399;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T40;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T400;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T401;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T402;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T403;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T404;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T405;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T406;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T407;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T408;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T409;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T41;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T410;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T411;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T412;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T413;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T414;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T415;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T42;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T420;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T421;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T422;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T423;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T424;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T425;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T426;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T427;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T428;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T43;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T430;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T431;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T432;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T433;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T434;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T435;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T436;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T438;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T439;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T44;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T440;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T441;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T442;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T443;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T444;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T445;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T446;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T447;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T448;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T449;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T45;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T450;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T451;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T452;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T453;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T454;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T455;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T456;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T457;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T458;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T459;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T46;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T460;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T461;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T462;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T463;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T464;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T465;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T466;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T467;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T468;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T469;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T47;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T470;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T471;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T472;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T473;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T474;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T475;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T476;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T477;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T478;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T479;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T48;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T480;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T481;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T482;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T483;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T484;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T485;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T486;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T487;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T489;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T49;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T490;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T491;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T492;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T493;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T494;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T495;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T496;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T497;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T498;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T499;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T50;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T500;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T501;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T502;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T503;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T504;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T505;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T506;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T507;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T508;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T509;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T51;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T510;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T511;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T512;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T513;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T518;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T519;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T52;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T520;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T521;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T522;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T523;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T524;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T528;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T529;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T53;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T530;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T531;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T532;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T533;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T534;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T535;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T536;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T537;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T539;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T54;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T540;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T541;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T542;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T543;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T549;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T55;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T550;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T551;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T56;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T560;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T561;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T562;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T563;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T564;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T565;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T566;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T567;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T568;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T569;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T57;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T570;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T571;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T572;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T573;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T578;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T579;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T58;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T580;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T581;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T582;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T588;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T589;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T59;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T590;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T591;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T592;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T593;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T594;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T595;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T596;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T597;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T598;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T599;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T60;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T600;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T601;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T602;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T603;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T604;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T608;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T609;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T61;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T610;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T611;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T612;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T617;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T618;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
T619;_injuries;Garbage Code;;;;_injuries;_injuries;_injuries
